5.31 -0.0156766 -0.0259874
5.32 -0.0158387 -0.0259406
5.33 -0.0159984 -0.0258931
5.34 -0.0161559 -0.0258448
5.35 -0.016311 -0.0257959
5.36 -0.0164638 -0.0257463
5.37 -0.0166144 -0.025696
5.38 -0.0167627 -0.0256451
5.39 -0.0169087 -0.0255935
5.4 -0.0170525 -0.0255412
5.41 -0.0171941 -0.0254883
5.42 -0.0173335 -0.0254348
5.43 -0.0174708 -0.0253807
5.44 -0.0176058 -0.0253259
5.45 -0.0177387 -0.0252706
5.46 -0.0178695 -0.0252147
5.47 -0.0179982 -0.0251581
5.48 -0.0181247 -0.025101
5.49 -0.0182492 -0.0250434
5.5 -0.0183716 -0.0249851
5.51 -0.0184919 -0.0249263
5.52 -0.0186102 -0.024867
5.53 -0.0187264 -0.0248071
5.54 -0.0188407 -0.0247467
5.55 -0.0189529 -0.0246858
5.56 -0.0190631 -0.0246244
5.57 -0.0191714 -0.0245625
5.58 -0.0192778 -0.0245
5.59 -0.0193822 -0.0244371
5.6 -0.0194846 -0.0243737
5.61 -0.0195852 -0.0243099
5.62 -0.0196839 -0.0242455
5.63 -0.0197806 -0.0241807
5.64 -0.0198755 -0.0241155
5.65 -0.0199686 -0.0240498
5.66 -0.0200598 -0.0239837
5.67 -0.0201492 -0.0239172
5.68 -0.0202368 -0.0238502
5.69 -0.0203226 -0.0237828
5.7 -0.0204066 -0.023715
5.71 -0.0204889 -0.0236468
5.72 -0.0205694 -0.0235782
5.73 -0.0206481 -0.0235093
5.74 -0.0207251 -0.0234399
5.75 -0.0208005 -0.0233702
5.76 -0.0208741 -0.0233001
5.77 -0.020946 -0.0232297
5.78 -0.0210163 -0.0231589
5.79 -0.0210849 -0.0230878
5.8 -0.0211518 -0.0230163
5.81 -0.0212172 -0.0229445
5.82 -0.0212809 -0.0228724
5.83 -0.021343 -0.0227999
5.84 -0.0214035 -0.0227272
5.85 -0.0214624 -0.0226541
5.86 -0.0215198 -0.0225808
5.87 -0.0215756 -0.0225071
5.88 -0.0216299 -0.0224332
5.89 -0.0216827 -0.022359
5.9 -0.0217339 -0.0222845
5.91 -0.0217836 -0.0222097
5.92 -0.0218319 -0.0221347
5.93 -0.0218787 -0.0220594
5.94 -0.021924 -0.0219839
5.95 -0.0219679 -0.0219081
5.96 -0.0220103 -0.0218321
5.97 -0.0220513 -0.0217559
5.98 -0.0220909 -0.0216794
5.99 -0.0221291 -0.0216027
6 -0.0221659 -0.0215258
6.01 -0.0222014 -0.0214487
6.02 -0.0222354 -0.0213714
6.03 -0.0222682 -0.0212939
6.04 -0.0222995 -0.0212162
6.05 -0.0223296 -0.0211383
6.06 -0.0223583 -0.0210603
6.07 -0.0223858 -0.020982
6.08 -0.0224119 -0.0209036
6.09 -0.0224368 -0.020825
6.1 -0.0224604 -0.0207463
6.11 -0.0224827 -0.0206674
6.12 -0.0225038 -0.0205883
6.13 -0.0225237 -0.0205091
6.14 -0.0225423 -0.0204298
6.15 -0.0225598 -0.0203503
6.16 -0.022576 -0.0202707
6.17 -0.0225911 -0.020191
6.18 -0.0226049 -0.0201112
6.19 -0.0226176 -0.0200312
6.2 -0.0226292 -0.0199511
6.21 -0.0226396 -0.019871
6.22 -0.0226489 -0.0197907
6.23 -0.022657 -0.0197103
6.24 -0.0226641 -0.0196298
6.25 -0.02267 -0.0195493
6.26 -0.0226749 -0.0194687
6.27 -0.0226786 -0.0193879
6.28 -0.0226813 -0.0193071
6.29 -0.022683 -0.0192263
6.3 -0.0226836 -0.0191454
6.31 -0.0226832 -0.0190644
6.32 -0.0226817 -0.0189834
6.33 -0.0226792 -0.0189023
6.34 -0.0226757 -0.0188211
6.35 -0.0226713 -0.0187399
6.36 -0.0226658 -0.0186587
6.37 -0.0226594 -0.0185775
6.38 -0.022652 -0.0184962
6.39 -0.0226436 -0.0184149
6.4 -0.0226343 -0.0183335
6.41 -0.0226241 -0.0182522
6.42 -0.0226129 -0.0181708
6.43 -0.0226009 -0.0180894
6.44 -0.0225879 -0.018008
6.45 -0.022574 -0.0179266
6.46 -0.0225592 -0.0178452
6.47 -0.0225436 -0.0177638
6.48 -0.0225271 -0.0176824
6.49 -0.0225097 -0.017601
6.5 -0.0224915 -0.0175197
6.51 -0.0224725 -0.0174383
6.52 -0.0224526 -0.017357
6.53 -0.0224319 -0.0172757
6.54 -0.0224104 -0.0171944
6.55 -0.0223881 -0.0171132
6.56 -0.022365 -0.0170319
6.57 -0.0223411 -0.0169508
6.58 -0.0223164 -0.0168696
6.59 -0.022291 -0.0167886
6.6 -0.0222648 -0.0167075
6.61 -0.0222378 -0.0166265
6.62 -0.0222102 -0.0165456
6.63 -0.0221817 -0.0164647
6.64 -0.0221526 -0.0163839
6.65 -0.0221228 -0.0163032
6.66 -0.0220922 -0.0162225
6.67 -0.0220609 -0.0161419
6.68 -0.022029 -0.0160613
6.69 -0.0219964 -0.0159809
6.7 -0.0219631 -0.0159005
6.71 -0.0219291 -0.0158202
6.72 -0.0218945 -0.01574
6.73 -0.0218592 -0.0156598
6.74 -0.0218233 -0.0155798
6.75 -0.0217868 -0.0154999
6.76 -0.0217496 -0.01542
6.77 -0.0217119 -0.0153402
6.78 -0.0216735 -0.0152606
6.79 -0.0216345 -0.015181
6.8 -0.0215949 -0.0151016
